"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59"
0.0149148608998894,-0.0973683238508142,-0.105710699605817,-0.0130132641970537,-0.0279346342294217,0.0604652881521123,0.0760802446519234,0.0736882740072351,-0.0547392654498612,-0.0358360139988323,0.0187913255335721,0.0122240888349103,-0.0522216361416089,0.0200153153024537,-0.194193447282322,-0.00295887101376425,0.021096731808143,0.0835961898092371,-0.0555353910625001,0.0207836899259916,0.036243736889653,-0.0392395103332065,-0.118399628329022,0.0967685292033536,0.0368877827479941,0.0782410625561031,0.11848649000185,0.0691286596848871,-0.247958641997947,0.0668389130124785,0.0471370981227539,0.105061632840022,0.768487823267378,0.0667400717101976,0.266332226522431,0.200597542215389,0.0228856865833344,-0.183860875976961,0.0609280404196044,0.106068027202114,-0.030638309750433,-0.00307694323318706,-0.00797261414677725,-0.131513328063864,0.0268101324492381,-0.0105823444002325,-0.00750630270966381,0.0100362808303553,-0.00842426251043915,-0.00781151177477837,-0.0015320440984505,-0.00362277199819225,0.00411761279255073,0.00388263609684278,0.00159126623460203,0.000959542403396783,0.000395930415312261,0.000196911849804226,0.00118775075311348
0.266984075743874,0.0873057304334086,0.0518326917507116,-0.0462943180271727,-0.086412636625375,-0.022151123643142,0.0565814487243095,-0.326010828443743,0.179686272501194,0.120213252872123,0.538558270563796,0.309497425680054,-0.0131699811186875,0.0547057825284831,0.0708389864343669,0.0746035329225365,-0.0334100806500005,-0.0242070534185636,-0.00888634223579251,-0.105914481477043,0.0819232634780554,0.0154235324850641,-0.00651800567652279,-0.0697882777297888,-0.311454611220649,-0.22298103086421,0.26357806541709,-0.0785732446262093,-0.141052333929246,0.0486068761421776,-0.0839186257410545,0.105826439207329,0.0595795813964351,-0.0430579747307136,-0.198708678166033,0.0776978968456407,0.0628915996569047,-0.0253253837388675,-0.0561586902935936,0.0222669209564328,0.0192658433600805,-0.0331962193419878,-0.0276674480107494,0.0377791626188059,0.0396489780736053,0.000571450566344311,0.00997801056811033,-0.00960710072847785,-0.00951870264690479,0.00325231269387254,-0.00122007802041596,-0.00129437290148386,-0.00396205007873842,-0.0064910448345519,-0.00231113815928917,-0.000250007371728309,0.000163307944832463,-6.67139766515531e-05,0.000468974109583362
-0.0830622011966782,-0.0511146917547691,-0.0135526701852748,-0.0632839510759201,-0.21090924627828,-0.0848732726852242,-0.00231177276570671,-0.122598459111656,-0.102842545911261,0.328305508140407,0.341958595226467,0.166649436525743,-0.111071737909474,0.0252740231655273,-0.16139823709103,-0.227672878754645,0.25429328155698,0.157346928965864,-0.131061085320101,-0.145605753319631,0.285259420163952,0.0147936697819375,0.0966331665714328,0.0349978085133998,0.39757358913582,0.12259589213659,-0.351884775597464,0.075861748752971,-0.000282965216779223,-0.0272420672594824,-0.0395960110384645,-0.00751486558801335,-0.0885107171035552,0.0286856611259634,0.127484712079806,-0.0292017004852857,-0.0511035671442671,0.051168307338645,0.023278196076313,0.0445996156914398,-0.0284176579474451,0.043699063459326,0.0348201315687356,0.0266174304155947,-0.0377306294413904,-0.0146371935619082,-0.0239395043255168,0.00985608070100142,0.0096530453584082,-0.00582247606868672,-0.00596566343194241,0.00219774290785732,0.00206533563120903,0.00315153707960146,0.000989970278300127,0.000931817973141879,-0.00084101235657148,-0.00079303130511371,6.05537780638842e-06
0.0253487610053674,-0.124434514802181,-0.0171029553308239,0.0586303979477878,-0.0301243580018503,0.0457094169219699,-0.0790004739483159,-0.0090267755804882,-0.00960700482116619,0.207357386387981,0.0209021408440081,0.0134476994725161,0.0282546395232157,-0.132075431471993,-0.072228762190376,0.00876819551181871,0.0319384449144194,-0.00653206851157404,-0.0104611617837922,-0.126138887734208,-0.144663474251751,0.0499751627489361,0.012989903723387,-0.0937618032620565,0.0394840063510697,0.0232269602192714,0.0930806828352516,-0.107380174802305,0.248371653421478,-0.100609046491542,-0.011074248692882,-0.0478727430657446,0.0288503557735647,0.165170055758608,-0.127836094071399,0.01450145292417,-0.112827038188428,-0.170309172803624,0.0809487570939372,-0.145866810214748,0.192131083760528,-0.218998556057001,-0.446522194630889,-0.479128740270638,-0.350554888098808,-0.054247490931273,0.0334700463539665,0.0387674308534659,0.0233678505851692,-0.00769462556377372,-0.0109596667068829,-0.000772085509937459,-0.00613048443307931,-0.0177390018123343,0.00178127204220152,-0.00205124247663969,-0.000343301042542393,0.000434905151325284,-0.00139136817695929
0.316619967050982,-0.272072581949503,0.324051984997437,-0.493652880907729,-0.126060746200829,-0.114623527612173,0.0919699812911448,0.144041582493287,-0.233640007518076,-0.0102686643623064,-0.0915049880102848,-0.0664444445107199,0.0286560437171624,-0.000339371347294592,-0.0241276851258288,0.0192319577382937,0.0773278763397143,-0.0411112585340584,-0.0160389842220401,-0.0673177650104477,-0.00504656723109576,0.0112789047147537,0.0235852104149152,-0.0728833078279344,-0.0219128985428419,-0.101267929983833,0.0859271860820072,0.0465317635716572,-0.0671245947166911,-0.0847294211647642,-0.0336512678992781,-0.0587562830596543,-0.0296698683854513,0.0383628335115056,0.0477441171363711,-0.00680847195514947,-0.0437554549556472,0.00778541196670854,0.0299894867540298,-0.000994645028847246,0.0128572189465319,-0.0205829606490903,-0.00858029866272362,0.0669236992145951,-0.105950159903449,0.501612638868063,-0.126737301802569,-0.0472530453109007,-0.00184296274120174,3.44552756290015e-05,0.0144747550397442,0.0189303243447979,0.00071424021386705,-0.00312630894407606,-0.00909040863940829,-0.00130959063792427,0.00150690738288788,-0.00141144572431036,-0.000886687269679204
-0.0650763828209623,-0.134710770114075,0.107796288706352,-0.0731193564462226,-0.0087249284671413,0.0091403989915429,-0.105941747343489,0.0698839492986989,-0.166864333444966,0.150662216325076,-0.0845388843495507,-0.167215799193589,0.0818790941921236,-0.141011559818516,-0.112207862833929,0.0642849592878729,0.103642818137173,-0.00106177204911205,-0.168148086339306,-0.0666433419312407,0.0666927953319946,0.00983446593467283,0.135291931831923,-0.247008471353427,-0.0307267646522467,-0.354000315905279,0.265283254474834,0.182044136363638,-0.204533883908082,-0.176779179467174,-0.114456789164708,-0.0042710874346021,-0.0711446642417422,-0.0192923341624696,0.0775644874087858,-0.0764638873137718,-0.108248940213722,0.0565991143273782,0.0512930555355332,0.10192206841718,-0.109500203164592,0.0210679781583128,0.0203862873630225,-0.0182669622909482,0.154136650975819,-0.514122317344169,0.142300727848001,0.0609008045130989,0.000369594454722733,-0.0252953914670222,-0.00239534071657078,-0.0286857212435799,0.00111449926855316,0.00457258840223521,0.0126729858580859,0.00239160993259863,-0.000140162500409972,0.00255165704564153,0.000827131118161621
0.0121938576021517,0.190195169514901,-0.140832256372903,-0.1777450359816,0.0634046493914709,0.0364010039068327,-0.0527399717882764,0.0787012566356889,-0.106872935710304,0.115554644159796,0.0425365707350798,-0.00389353627082491,-0.0654050759872889,-0.0776959321405173,0.0563985830953411,0.119311850665778,0.097132082816284,-0.18526844662863,-0.105365275145853,0.156630044534403,0.066635733952013,-0.0886663215426074,0.0635277982949395,0.167617455370367,-0.213015826709179,-0.183146749220559,-0.228798119591045,-0.108300416541933,0.131510958899999,-0.0233634923406953,-0.0846290837311882,-0.0247737386313007,0.103564363077829,-0.0542900511185168,0.119203333754659,-0.0778638399438257,-0.128597846101855,-0.0648849909173744,0.00223866807923864,-0.124922177258848,-0.0708199277970084,-0.140275978569734,0.0776914118704283,-0.0156694566964441,-0.0153219071665792,0.0206989411184113,0.0291117030474989,0.0208781141538816,-0.00396789516442762,-0.0483404269398287,-0.651578039981603,-0.142913617560293,-0.00163985707497375,-0.0194536617435635,-0.0140473048643187,-0.00480636654373066,0.00123034951390787,0.00113575554527754,0.000544659393060256
-0.0331799072143369,-0.0369018963976896,-0.0018370814566733,0.0584111427027106,-0.126998218681146,-0.0254257152967007,0.130281133889714,0.0425801132364825,0.0961935342361117,-0.0875892821357906,-0.0539008574932208,0.156221432339058,-0.108171536204647,0.0965064172969864,-0.156912186218039,-0.0394731240604225,-0.0499954124778165,-0.097662341879145,0.0551021902510384,-0.01421628351894,0.107028118318343,-0.0155672757370001,-0.185590360516068,-0.0289756509927404,-0.113752416454261,-0.357786446559888,-0.0978147823387957,0.167434703950045,0.366741332665029,0.06377627275386,-0.210499948130297,-0.18586688690164,0.0367582542306723,-0.135197314109159,0.15478654356391,0.0490256885088338,-0.00259238020843674,0.0278514103346258,0.220984054295699,-0.154996870736631,-0.0664079405268252,-0.179041798121218,0.34969035608206,-0.183135737386572,-0.0901803400636906,-0.023612150946969,0.0157979210410335,-0.00702533969443328,0.00214544898957857,0.0365322423727048,0.288783868398072,0.0558519388840638,-0.00665512254777327,0.00565306396535157,0.00750632219585853,0.00112932845707588,0.000609989512811947,-1.0517117283559e-05,-0.000409260470826674
0.0147163387601524,0.19074157203564,-0.122832135030972,-0.184861858399604,0.108577503086506,0.0384066628481566,-0.103276518306107,0.0556172727689916,-0.13031405188936,0.154575348157258,0.0609640944528364,-0.0563544074754875,-0.0183860595384855,-0.11980348350511,0.12516945347654,0.14076677457498,0.12778328568562,-0.139082768073554,-0.121991577544295,0.171933807206771,0.0346913742087951,-0.0840592568175943,0.141234691260857,0.191758815984041,-0.162333380208458,-0.0331915127735677,-0.190897053569559,-0.172234132355381,-0.0236209277195747,-0.0447268745917631,0.00679846815481364,0.0597626114039195,0.0889989157418187,0.0138056106109545,0.0557248226682047,-0.103567959202998,-0.134955590289455,-0.0778920627159881,-0.105751795882889,-0.0545307854681933,-0.0470668289170987,-0.0564811132679904,-0.117663900773938,0.0503653147074004,0.0339269479564584,-0.0105223818165677,0.0103038782550671,-0.0123164272021956,-0.00402142425133406,0.0501773523895762,0.661917200011754,0.138810091418625,0.00159838863196032,0.0210181889214631,0.0159005592501138,0.0035151661610396,0.000433458392707614,-0.00120191822855022,-0.000209927487190512
0.111581752231168,0.090091989213611,-0.100486281527688,-0.0886878424764691,0.0462952667801419,0.0834552534742746,-0.147989076721444,-0.0591552439379595,-0.0605526228385486,0.0166211944233855,0.0529239651441933,-0.0597856323404951,0.074473708183828,-0.0655310806919717,0.00851873549786483,-0.025136520910487,0.00615228077149351,0.0419968609278999,0.0394742008077858,-0.0697940642240996,-0.118340713289171,-0.0248936537517472,0.147455697651525,-0.0231571202605467,-0.00796709676738275,0.214740875998174,0.094133283082395,-0.178071593675983,-0.260559699664769,-0.00112892197223424,0.0823385411311675,0.154164025801101,-0.136465573481932,0.163451679487771,0.0287194904942075,-0.00896609053638825,0.0758249429783652,0.109519373913225,0.229751471130483,-0.167556695310404,-0.150599614112392,-0.07376385580636,0.579703721843996,-0.372619395155085,-0.157848771646189,0.0040457983944998,-0.00941738079369812,-0.0442765917207381,0.00914467334590358,0.00839897167766226,0.0233135848308878,0.0142667989399923,0.000653945317277721,-0.00370275304607785,0.00223160279222312,-0.000803421255746513,5.99540336812983e-05,-0.00107028798673022,-0.00108105078930971
